state,label,alpha_0,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,gamma_0,gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
neutral,powerByBand,13.26110370641952,4.41552613423232,13.648291452216094,1.8751570428466573,4.240151854693839,5.34095444179841,3.0985155438175696,2.4958543317166617,4.345050533089815,1.602050882639694,3.930221598096873,1.3673742598518608,4.304465764054473,3.0728591823011686,1.0510577649405226,1.38522386782049,25.000848531460026,4.634121934685777,30.31498040745963,2.5202999632437937,9.314022152089468,13.540835651292369,1.3013503473222034,2.288797118237999,0.8580520574182817,0.2740650039710191,0.5652074467212451,0.1718393924274333,0.8935273361974914,0.7390384521197081,0.1572327658192507,0.1697971409142077,37.86535095719588,4.107886213809366,26.01844520336958,1.8319245236968924,4.504453809728502,9.52573578115988,2.495756902458589,2.9523959492112675
neutral,powerByBand,19.97677562902511,3.8194827375480713,62.48432479993422,3.335921073200781,7.489789371926715,9.79844777873598,2.194654769325998,2.493812439161995,4.930018700672783,1.865434290862856,11.57178009701536,1.6832410328474194,5.29438542624888,3.0767364593796045,1.450825499981898,1.6065771853093067,7.458713499070795,4.029200164344573,128.2590242661562,3.1647845662966407,16.457167738746442,11.395851949241324,3.8337483900823424,2.448558465285162,1.4337837408612326,0.3906937058204271,3.695827120810289,0.2366877690841546,0.9455888976802884,0.6645567242582451,0.2627789521606127,0.271707699040114,16.744924536766902,3.7368229503775456,125.78829038102064,3.170561686409632,10.742100357031504,20.827362147404543,5.856257799520563,3.390318378603398
neutral,powerByBand,26.76685091462414,2.2587464851546097,70.26804610825789,3.202055844870396,7.686114474820534,7.347154098033362,1.942714868265835,2.49095891163186,9.78655438117048,2.6562571006155293,19.906880549306766,2.155666356725423,4.9429968653030105,2.2074850803692048,0.9934995906680344,0.982802299633115,45.392104990421046,15.096519965445273,398.13903200538937,2.8779899638747253,7.752423165845046,46.419030528450776,2.5118312366713065,2.0884408243208594,1.854975280434982,0.5162560760744772,4.628594352986172,0.2677903441063617,0.6066910272562758,0.8040112868574923,0.2874345286441134,0.307765203303508,63.19429379479179,10.069209829603162,281.201217426424,3.4299570421898693,8.6401170302067,42.11521192626025,1.9344603386302497,1.597606575990678
neutral,powerByBand,14.224491397729416,2.532601552777624,23.54318542357481,3.228635597863496,3.462290909862653,3.900120676772057,2.4774102002086957,3.546217741474561,4.671213170342858,0.9924215316252069,12.433044576412732,1.6870341293766378,3.027137532788659,2.5545577213552138,1.039863499134739,1.1720861836352556,64.4325864511048,5.533682581746883,109.6227605994342,1.6597413750663343,6.4900710342697705,37.6261369545333,2.362190799747017,2.2579158567343622,1.5236037956400912,0.4751696014012911,4.261458602734605,0.2561064162202056,0.7425242866531963,0.5670098021418957,0.1892412232326325,0.2674293194655625,37.97137886583374,2.817820518208387,45.30102954692057,3.210277668384757,6.062206799980505,22.464723308240668,2.216175372663078,2.91138383061638
neutral,powerByBand,28.06528102318928,3.519510373173274,31.029495969604028,4.265644978775526,8.411705100677116,11.650387323587452,3.631468654043278,3.2107758971750235,3.120349340928512,1.4384707032044024,9.835362216730449,1.6731711901685946,4.734422593336531,2.679354280801789,1.0580493330204073,1.1096755469102346,13.83369651716166,5.279726336356784,46.486257149526296,5.5983754744642376,5.419213434263876,13.272566697468436,6.095389282264215,3.3244118044802504,0.6549478250235177,0.2210557506483963,1.38092486050902,0.2753091542621356,0.8894220908834178,0.4244745303023385,0.300862788632948,0.2128314237990795,21.11128544794606,4.403724180658758,24.949699728062136,3.460310968790231,9.864403742576147,15.713100984582148,3.7797219695139255,1.992496825460277
neutral,powerByBand,19.32857143163504,3.556625005495206,22.11077883190985,4.023476013308514,8.164308914175118,6.809114296134172,2.192158254518901,2.9782510973239678,3.516700543853004,1.2577897946871828,7.565357398126508,1.3515926983970383,2.255941941839508,3.141639857943753,1.5257622299858369,1.532234897924134,30.047160597761767,6.214326650338196,88.10491396654575,3.7750312732728366,3.639665392585391,18.20904161700026,3.949226580627684,3.4597021715201963,0.3608960078060834,0.206340952938482,2.334978912392004,0.2704681292010671,0.6947477544371997,0.5084334258883729,0.3337658902620617,0.2474337737680831,37.77681341623936,7.155676079201916,61.89820941872468,4.519192053674992,5.453084783925321,19.73132258489885,3.470230286529012,4.3373336759082575
neutral,powerByBand,7.222160545750384,2.1198935642167305,14.76580376075854,1.2608855990760912,3.185376762490705,5.021793672077598,1.4074295065604707,1.286417184900278,3.38967623317511,1.26282848001462,5.901404758930352,1.8112485225188648,2.7863315624390097,3.913113022443005,1.024209235779601,1.427289182233323,42.59319542492903,4.172303867136187,37.78628395584964,2.4122344106261417,13.596403694404,24.85732972053016,1.6740412337196615,2.0610548846838928,1.309238402918752,0.3179839581027154,2.3267210259354933,0.1638848187431472,0.3149776597226065,1.158123008006376,0.2201149251202625,0.246490558436269,37.90198180704419,5.214675377954476,30.048599272901917,1.8225889951744243,10.816971990910329,25.292901412268108,1.4441432856514256,1.2868432263760012
neutral,powerByBand,34.20178099159848,4.718701832393888,24.331364174847835,2.456584335595577,6.800604885186117,13.24727332996793,2.8343437608107926,2.2104989175084504,7.415481850906159,2.0638848280628506,7.305422070706835,1.4936682802039585,5.410497737348871,3.6034838380339207,0.6544242853727584,1.0226128705163124,10.68378735261221,6.792916641685674,67.00800686547058,2.925050272430445,10.388971451218447,14.85859625483444,3.190379476443348,3.934639665718507,1.8105345427129167,0.2755810071223836,1.7526517386959417,0.2383944453164904,0.7227756665688356,1.124679653881213,0.233536655273962,0.2066880611905337,21.48985571742175,5.964496541681736,73.11978843672654,1.7174508489144078,11.142641783573303,13.792521228744032,3.4701256749346103,3.7262958578407854
neutral,powerByBand,15.414349230288067,1.8181753740197808,38.14263690065598,3.802588369692605,9.772280463619625,8.807224277242144,1.6613971546864663,1.411946613289512,6.273992605655352,1.13615981415445,12.547783204516858,1.6676190708229046,4.4859075990118695,2.7996281371088445,0.8027329335631138,0.987981177185508,55.58372306427322,6.791063433764022,54.16578367332655,2.8620639623687545,3.0683707972871668,31.96268212466228,1.6350453229778357,2.436818297749396,1.653126448790509,0.3388813702003352,3.151007386700293,0.2486126623183321,0.6333078685276917,0.6450771243717186,0.2129215001603585,0.1902121168158127,48.86808532055059,3.933206697031149,38.258744236438616,2.844540390244827,5.33795706025783,33.7916919820274,1.283211458825351,1.8519335362162288
neutral,powerByBand,7.633735874019191,2.6205862899277705,20.84023960963424,3.035986949842018,12.34069422295702,7.07771044313112,1.31595507077656,1.6616106825821058,3.2545923158111285,2.307048157371753,9.717927689371464,0.8482640454785284,3.3911793947124145,2.536612371642104,0.9177794348877716,1.0098938093783465,21.65269027285037,4.173150469599721,105.0151426736822,4.072705979390665,6.797982247264784,12.581288258504223,2.3830147865402047,3.641566379676279,0.9756364386936408,0.3135847196938599,3.1042558267688243,0.1619783748970754,0.5042916005202271,0.5317323337396475,0.1609743744165815,0.1591514167727016,13.047561943037277,2.928171725388845,53.654324855673664,2.2205180640660824,11.102616955082274,12.47827475898127,2.340773461519243,2.121631677478978
neutral,powerByBand,16.495460110910443,1.7929168286741328,23.869125857247155,1.5335162798137525,3.738194618329407,11.980970341285582,1.752899606337551,1.9232813029100573,2.215626363392408,1.4846920632522569,9.354305295635534,1.3219950653121448,1.9040640040817003,1.6009814014108108,0.9961055265620125,1.4615921851081823,22.21921484072567,3.65510131068452,111.52857404243062,1.040414906270379,8.180810426261214,22.313674789445365,1.6352405782982062,1.4698428837611843,1.0468368239906929,0.2380877439015441,2.921560249608089,0.1549879237779691,0.5457899393893884,0.6898616794690408,0.2008336279378138,0.1641337763195925,30.95800030184762,4.832670847734314,69.32056653257942,1.241390253605674,4.1563568631892025,26.431627842682616,2.460196178796513,1.0532685804597477
neutral,powerByBand,18.437336645153877,3.131041271853393,18.039147231989308,3.2792231998235715,2.9272919400437782,12.22645907807648,2.2234559881054445,1.2737484732147288,4.90156456054522,2.243570389581697,11.26938437335048,1.8309166690305243,4.429969100067773,4.295437983712303,1.572597161398588,1.6092958926497674,11.631286633352207,5.244258515400585,15.199854186420476,1.8394744169548003,8.89736078053729,19.36076294511323,1.7923250885600082,2.171437769425922,0.9516692991621888,0.2386302666129595,1.743083798228131,0.213076019087489,0.7654800868814429,1.1206560766524758,0.1511630868096972,0.1736784946854108,26.451386549596403,3.983539054344334,14.086258160051116,1.4460186727183362,8.719777085220622,12.910607840630984,1.842514486070956,2.105797068278452
neutral,powerByBand,18.583181769657138,3.2678883749852567,18.699812783830524,3.863334317318292,8.112663842999812,12.256767134369918,1.7061994681085946,1.9572928988222127,10.057226621440646,1.6187004608416131,11.337080482820609,1.4716533909898333,3.6923669165117112,5.429641886278231,0.91714085058944,0.8959756669179841,99.35904082617556,3.2798441470643205,85.47471036178811,2.4243394119390875,9.42797762598754,72.90092355629905,3.810911428100949,0.9877638448664872,3.3815219734192987,0.2553171628879141,3.782797327540182,0.2518685614314145,0.629132322978284,1.8045769875381348,0.1298326059532813,0.1395383061117335,63.13360116933794,2.9833179960603786,45.30887944889968,2.427512651821512,12.925405207939786,43.56581413467553,2.049868909355109,0.6585236775045638
neutral,powerByBand,34.8963104296416,3.376278402398151,33.84457519156312,3.5311052228043684,9.299550851039504,18.0043534032073,2.752178593679521,3.4848987972013483,9.268380682192443,1.8006762015930056,11.944251651293529,1.0652740797981923,2.547778958698487,5.221696384423085,0.9600935956831046,1.0861390654287235,59.17473186462082,4.152446319058123,36.8294814066765,2.908544589972124,4.636065895578129,31.91428760443536,4.052736258851704,2.825387260295357,3.4540776856018685,0.278291012384584,3.8549261017063774,0.2779134487823097,0.8085877258630957,1.8781778651292895,0.1679925953622568,0.2197790236484027,52.438080348851926,4.397813641533668,37.727685835999765,1.8514128954508,7.477001591242973,34.67280428196358,2.6983844352002557,2.982251685524075
neutral,powerByBand,24.73059773730496,7.465630777639032,14.270009807933784,3.0721767694872213,12.619197728821,7.192726999898802,2.563490900278351,3.4135375845397355,8.051546033552619,2.402302380029978,3.76279445938472,1.1374504510122994,3.891229818718768,2.777512871140396,0.9288006538198368,1.0550217211631,40.52404955901239,3.74117850036774,82.08684232191371,3.199102984302853,9.844480443627887,41.42366332805881,2.21729122549743,2.909521459368092,2.7158140958276915,0.4038206885641182,0.7961263551831772,0.1886888510591695,0.6604082708619443,0.8243177913140094,0.1461210301319979,0.1919428915539761,26.2523605962714,4.560703197185276,32.34948932299535,1.4736840007883314,10.147370487754907,20.07851189338499,1.0594442191697913,1.5511714781151589
neutral,powerByBand,25.43208165143334,3.0332163478568326,30.840811734994634,1.6081287460427578,6.33368735060029,11.664902096939292,1.1590291876706196,1.419435595125645,4.829864745337428,1.5479492127783263,8.370926261139093,1.3130472163406948,6.737079758016963,2.790923676754934,1.006252017653588,1.1113808359891475,68.09200257275336,6.712899407994017,58.50113668873958,1.700417088497482,9.573351975346888,63.83184369587572,2.0771427077980613,2.5784473315219643,0.8405156852600867,0.3792040437626511,0.7259026054547317,0.1799771723272529,1.1408934303414948,0.3797378960588681,0.1901426937375435,0.1467899300304231,46.077782910568416,3.951949402409877,27.651973936115184,2.597556664702984,9.122627105261708,17.67459823396665,1.7516930997757,2.306749483814888
neutral,powerByBand,28.478153793135156,4.537639593393428,30.112551974253936,3.14795278317572,5.6004237322436135,15.963089670120068,2.1615476969199885,2.2888759991951484,5.365640626367107,1.3524220643036002,7.332191735272437,1.036844706168636,6.182718720787376,3.922030674920206,0.8860255125223426,0.8196186776238046,61.15551682939861,7.103247553091034,109.64666898871052,2.053912707087334,5.097216858067223,45.16425577720713,2.879497285460624,1.8291064102223369,1.356554481457315,0.3690181182529243,2.496392594288339,0.1357002465661168,0.8443207333501389,1.3847547048106437,0.1709215806370921,0.1309946638228884,26.97172703072067,4.471442573248128,65.97984804981311,2.838143890187567,4.732977370244216,20.83751611112173,2.244709803434668,2.0028185746714278
neutral,powerByBand,18.70979146982457,2.627370705646648,15.694374242194526,2.8834713972285697,11.790122561152437,11.480937464395367,1.6712113589440465,2.3187096232996027,6.029735861727602,1.1460769743801855,6.918152073683265,1.373418935701629,4.065874854220636,4.479245267631125,1.318754144808974,0.8717868462610179,102.79933399162012,2.3131942503215006,101.57198976531494,2.2294268835867097,5.852595977544139,65.49052411449459,1.2784224929844554,0.7188324687942445,1.747777736601491,0.2612578302061965,2.3445580587385915,0.2190223504412111,0.5101239719331413,1.4414462112737034,0.168774852636357,0.1398266155098949,59.59661805632901,2.4810675200726267,51.38521063190203,1.9542170463781887,9.06823890136193,32.14379119014804,0.948867600995319,0.9546384812983884
neutral,powerByBand,15.135787573226011,5.071889612810875,10.18211048373622,4.854718949812335,5.6476226659899424,8.78235773687868,2.416739956106593,3.5848090333506075,5.896763248366039,1.5498099573841846,3.580090807592348,1.884591589307279,3.6749850667694273,2.279978795396933,0.9782794304011182,1.393244729526169,48.85862195931942,1.6945892887001852,66.30825632880985,2.2131993646472043,7.592633460660998,27.15638777575524,1.9866272591312304,1.1681271886727371,1.8508103557818705,0.2058421825693694,0.8564318626562417,0.2079545605509799,0.5413245530851398,0.5174315576883424,0.1209950170486115,0.1406269531548708,26.111433210686464,1.8604061826842064,40.747852533936914,1.7053621300159965,7.780961035669184,11.06509225066831,2.43647473398633,1.558665812637872
neutral,powerByBand,16.72173909222446,3.2125218026161355,29.098950201092997,2.119343649665152,11.804600551071752,4.621765724384196,2.084842490428912,2.5386408895656425,4.76344942649144,1.4348368533583962,10.807923013507873,1.6614544401323483,4.459864551209946,2.8873294385756125,1.0727781861109509,1.3437740573155748,53.76743714803328,3.03928813263075,55.92522544943284,1.949359607595375,8.493466278797428,14.336769928952153,0.8186490763368521,1.786915426246488,1.806014497168996,0.1972932427979338,1.681715961176835,0.1600320494312134,0.6750667548743713,0.4756834908837153,0.1402268545756925,0.1255130872203024,45.4921251609758,4.748759674945586,60.588200007442566,1.7514546743739063,7.715763989593035,11.448896129410336,0.7693554266614593,1.9035319321901272
neutral,powerByBand,15.75566807488826,2.376862665918024,38.40865850378957,4.000634832668863,4.583813644522414,16.544079127709853,2.7150586171757385,2.47463112097313,4.985181571290484,1.8704979795329448,12.48914651026815,1.5700513466796362,4.016503140654132,6.267083766920517,0.6073418866201299,0.8842948034807578,67.0563062486803,1.962423418910416,59.91107437892134,0.8251295324692205,4.603098071330963,36.93267180273836,2.053454396783738,1.5474694851851192,1.2726424964976948,0.131093770652176,4.108420643877873,0.1763501612487528,0.5296223305991353,1.7079825673346232,0.0902421058846089,0.1593844480622179,42.25221993809105,2.457300568569446,39.03454946101492,1.9937422328123704,7.2840532094497155,21.495054890716634,2.958172546339934,2.500169955543604
neutral,powerByBand,27.570680511077487,3.228452176998019,56.63656047498484,2.3960658835480477,5.8440682130803845,24.86700943608185,3.135573457043632,3.6597061101577766,5.016480495203058,1.6013302487452683,10.48953045699932,1.4962397478370977,3.554575137973794,4.2144859633332805,1.3534445447120749,1.6574328122104107,58.270385128584365,4.535565531249013,85.77485005174407,2.8058180211316213,5.3052122242531325,53.71821761454036,2.8480885477969933,1.6068775104742676,1.7013685131833858,0.1845036713903332,3.988083992947334,0.1805484335533772,0.7835493069206607,1.608290941169623,0.2222471931493084,0.2489636181459962,57.54812406729209,4.494987671704575,99.15938676475898,2.7565418106448227,4.757233833251963,48.60231115189777,2.9010044465178826,2.026755206437444
neutral,powerByBand,22.555042532654657,4.386838597394451,30.128612992746344,5.698382671748374,4.26424141829041,14.797570344616965,0.9995157210977016,1.857402774366008,9.96768760411108,1.843042199119106,9.877474767100905,1.924251542364408,3.2294881347598112,8.646920879464565,1.0765557577330116,1.3755624604043772,113.94159192936108,8.685371711798215,170.47762936006018,4.651341765073616,5.13121522014484,128.32099826904476,2.8494884628211,2.790128330279828,3.158006396985732,0.1491691740186392,3.041696013304228,0.2459883295806446,0.6824205494501083,2.3369099447335206,0.2990079221260593,0.3984051890834141,60.698134595386605,5.112620893034806,73.89527059286057,3.060543807845076,5.235315856687649,71.2527063679795,2.0330080213807213,2.2231731902282146
neutral,powerByBand,39.47008641812872,2.988602662334209,42.05897278243771,1.488211688013395,8.870743653473236,19.42995637402691,2.515043374803348,2.6007384024532523,11.186554078016163,1.504974841736368,15.410807583070287,1.430139431716666,4.5513906500100525,7.026402074806142,1.6938097591275147,1.5810361836525788,76.830165465078,8.511305019562506,96.82124929730092,3.4375097314751364,9.158838220819677,54.06674345054311,4.416796225877773,2.5421448434396696,3.08901549381453,0.1951774140560311,3.119627359151393,0.213256989943339,0.5011352995230134,2.336233924607284,0.2558500902190276,0.3386909579657821,56.59492942607812,6.38273120069517,55.932088188056,2.9099927716153013,8.264234111974151,26.82737490846469,2.580428241246751,1.3622934027690672
neutral,powerByBand,23.874852429021868,4.084111881190501,8.752026387045776,1.7906609146791264,10.552912434642591,9.186323743624554,1.9078945068058504,3.0122565262737155,7.67674398728113,1.700661231530565,3.996994568961208,0.9368201112909696,4.329810848864288,3.039598738683092,1.2466141499266088,1.2873907294418858,14.784079347616604,6.690776899488533,17.968247571079267,3.420194132188003,5.60465251754331,24.477179124132217,5.895721168726989,5.495737707622746,2.2351559740647677,0.2396833818386671,1.316426803029428,0.220745284132456,0.65660872923581,1.3777763613217489,0.1545721105475911,0.1395254024751286,30.971223446648597,4.911053799932709,20.76219120189382,3.007017562500204,8.37957805628558,21.56345060824128,4.957710210130307,4.834629897161446
neutral,powerByBand,10.045835057948226,1.593648441716371,19.21073813576887,2.402009486869573,3.146219378657493,11.330317534903026,1.60187794220769,1.6064027411461212,2.352088469010247,1.7623457842760095,7.668922321435626,1.5402426329761385,4.64701033166553,4.081786883069934,1.2285178307392557,1.2466221824878667,30.114609448721215,5.759591832102966,43.99620247433777,1.7090582242881425,2.631675597055932,36.08245867030461,4.095315436401632,3.569634757909541,0.4606810897574546,0.1868043470070275,3.001383017230008,0.2619062787863195,0.7884906452399054,1.5606556438194132,0.1957578796036731,0.2120355517273134,21.77350618210896,3.889333693257541,24.77313983477091,0.9259854929261678,4.481034264156571,19.855949105326125,2.0061476488678647,2.6529347441232094
neutral,powerByBand,16.211409926278648,3.6148667011146594,28.80806404628994,2.517497278315918,3.084430489804926,9.168846227990125,1.8648336908986385,1.964399696640663,4.545032677735447,1.384912434939824,10.93694509131776,1.101970934740959,4.868004731296859,4.363341762482514,0.8580315386080448,1.0606727132460252,48.37751599330639,2.9931424035825778,133.8107851918672,1.8756419096151544,7.80142160376757,69.41958240720416,2.26293453416483,2.361880183623869,0.4604537147665259,0.1924458930270482,3.1123201620362,0.2498149957411378,0.8312262946588621,1.4193387625667706,0.2287291925608864,0.1851115487057791,49.70722670996015,2.5431744394810494,68.12932234655098,1.178908776503082,9.283938251051577,45.7680823790878,2.7564457079964697,2.3921216497254703
neutral,powerByBand,17.018434153365465,2.8453188163686733,27.25525604954819,1.9339062880645124,9.056672936399318,10.963097234459283,1.9022814017264045,2.3396226031409517,6.9941211454675845,1.7658091256660535,15.38565030015437,1.2863285890305272,3.606857359718513,5.558612264213881,0.5921936920761591,0.6463726048510428,63.06917013943642,3.761147532724366,136.87885269714275,1.4769093071269062,3.590720218691457,63.86387155312303,2.6926801367054862,2.481762947743768,1.0680093020337442,0.2500341751387775,4.144322756563283,0.1883211839540692,0.6416428290654733,1.9048332488804165,0.1594036048150326,0.1470135105916603,50.16376808434232,5.159685900955468,61.81538083246796,0.6054612920113289,9.267683353905207,37.41925030349503,1.7542032639205292,1.74951665074223
neutral,powerByBand,20.474944439537023,3.3305875052167324,34.20315073927335,1.10846398017367,5.651092278974184,20.92293817038798,2.018527358746882,2.232483067263205,4.390839109301536,1.661229043779776,10.372698985133644,1.4895138951407003,5.187994947079437,4.65129239595388,1.114378244389147,1.10934563987736,26.312543711447567,5.350015771876111,131.51117960356487,1.400003118342688,2.671859523223917,80.73143814298842,1.4119165169924943,1.4024406901926838,1.7650261877013895,0.214956252760327,4.126079736365854,0.1787377747775111,0.4647679274321434,1.972843803282179,0.1797854825955285,0.1980521594632313,27.90248958292672,6.719504032247112,66.64303078563275,2.481394382251742,4.542187807385632,38.18671548414292,2.3450070762698547,2.784411141564698
